,sname,location,url,type,membership,website,nature,feature
605,内蒙古医科大, 内蒙古,http://college.gaokao.com/school/181/, 医药, 内蒙古自治区教育厅, www.immu.edu.cn, 本科,——
606,内蒙古师范大, 内蒙古,http://college.gaokao.com/school/183/, 师范, 内蒙古自治区教育厅, www.imnu.edu.cn, 本科,——
607,内蒙古财经学, 内蒙古,http://college.gaokao.com/school/184/, 财经, 内蒙古自治区教育厅, www.imfec.edu.cn, 本科,——
608,沈阳工业大学, 辽宁,http://college.gaokao.com/school/185/, 工科, 辽宁省教育厅, www.sut.edu.cn, 本科,——
609,沈阳航空工业, 辽宁,http://college.gaokao.com/school/186/, 工科, ——, http://www.sau.edu.cn, 本科,——
610,辽宁科技大学, 辽宁,http://college.gaokao.com/school/187/, 工科, 辽宁省教育厅, www.ustl.edu.cn, 本科,——
611,辽宁工程技术, 辽宁,http://college.gaokao.com/school/188/, 工科, 辽宁省教育厅, www.lntu.edu.cn, 本科,——
612,辽宁石油化工, 辽宁,http://college.gaokao.com/school/189/, 工科, 辽宁省教育厅, www.lnpu.edu.cn, 本科,——
613,沈阳化工学院, 辽宁,http://college.gaokao.com/school/190/, 工科, ——, www.syuct.edu.cn, 本科,——
614,大连工业大学, 辽宁,http://college.gaokao.com/school/191/, 工科, 辽宁省教育厅, www.dlpu.edu.cn, 本科,——
615,辽宁工业大学, 辽宁,http://college.gaokao.com/school/192/, 工科, 辽宁省教育厅, http://www.lnut.edu.cn/, 本科,——
616,沈阳农业大学, 辽宁,http://college.gaokao.com/school/193/, 农业, 辽宁省教育厅, http://www.syau.edu.cn, 本科,——
617,大连水产学院, 辽宁,http://college.gaokao.com/school/194/, 农业, ——, http://www.dlou.edu.cn, 本科,——
618,中国医科大学, 辽宁,http://college.gaokao.com/school/195/, 医药, 辽宁省教育厅, www.cmu.edu.cn, 本科,——
619,辽宁医学院, 辽宁,http://college.gaokao.com/school/196/, 医药, 辽宁省教育厅, www.jzmu.edu.cn, 本科,——
620,大连医科大学, 辽宁,http://college.gaokao.com/school/197/, 医药, 辽宁省教育厅, www.dlmedu.edu.cn, 本科,——
621,辽宁中医药大, 辽宁,http://college.gaokao.com/school/198/, 医药, 辽宁省教育厅, www.lnutcm.edu.cn, 本科,——
622,沈阳药科大学, 辽宁,http://college.gaokao.com/school/199/, 医药, 辽宁省教育厅, www.syphu.edu.cn, 本科,——
623,沈阳医学院, 辽宁,http://college.gaokao.com/school/200/, 医药, 辽宁省教育厅, www.symc.edu.cn, 本科,——
624,辽宁师范大学, 辽宁,http://college.gaokao.com/school/201/, 师范, 辽宁省教育厅, www.lnnu.edu.cn, 本科,——
625,沈阳师范大学, 辽宁,http://college.gaokao.com/school/202/, 师范, 辽宁省教育厅, www.synu.edu.cn, 本科,——
626,鞍山师范学院, 辽宁,http://college.gaokao.com/school/203/, 师范, 辽宁省教育厅, www.asnc.edu.cn, 本科,——
627,大连外国语大, 辽宁,http://college.gaokao.com/school/204/, 语言, 辽宁省教育厅, www.dlufl.edu.cn, 本科,——
628,东北财经大学, 辽宁,http://college.gaokao.com/school/205/, 财经, 辽宁省教育厅, http://www.dufe.edu.cn, 本科,——
629,中国刑事警察, 辽宁,http://college.gaokao.com/school/206/, 政法, 公安部, www.ccpc.edu.cn, 本科,——
630,沈阳体育学院, 辽宁,http://college.gaokao.com/school/207/, 体育, 辽宁省教育厅, www.syty.edu.cn, 本科,——
631,沈阳音乐学院, 辽宁,http://college.gaokao.com/school/208/, 艺术, 辽宁省教育厅, www.sycm.com.cn, 本科,——
632,鲁迅美术学院, 辽宁,http://college.gaokao.com/school/209/, 艺术, 辽宁省教育厅, www.lumei.edu.cn, 本科,——
633,长春理工大学, 吉林,http://college.gaokao.com/school/210/, 工科, 吉林省教育厅, www.cust.edu.cn, 本科,——
634,东北电力大学, 吉林,http://college.gaokao.com/school/211/, 工科, 吉林省教育厅, http://www.nedu.edu.cn/, 本科,——
635,长春工业大学, 吉林,http://college.gaokao.com/school/212/, 工科, 吉林省教育厅, http://www.ccut.edu.cn, 本科,——
636,吉林建筑大学, 吉林,http://college.gaokao.com/school/213/, 工科, 吉林省教育厅, http://www.jlju.edu.cn, 本科,——
637,吉林化工学院, 吉林,http://college.gaokao.com/school/214/, 工科, 吉林省教育厅, www.jlict.edu.cn, 本科,——
638,吉林农业大学, 吉林,http://college.gaokao.com/school/215/, 农业, 吉林省教育厅, http://www.jlau.edu.cn, 本科,——
639,通化师范学院, 吉林,http://college.gaokao.com/school/216/, 师范, 吉林省教育厅, www.thnu.edu.cn, 本科,——
640,吉林师范大学, 吉林,http://college.gaokao.com/school/217/, 师范, 吉林省教育厅, http://www.jlnu.edu.cn, 本科,——
641,吉林工程技术, 吉林,http://college.gaokao.com/school/218/, 师范, 吉林省教育厅, www.jltiet.net, 本科,——
642,长春师范大学, 吉林,http://college.gaokao.com/school/219/, 师范, 吉林省教育厅, www.cncnc.edu.cn, 本科,——
643,白城师范学院, 吉林,http://college.gaokao.com/school/220/, 师范, 吉林省教育厅, www.bcsfxy.com, 本科,——
644,长春税务学院, 吉林,http://college.gaokao.com/school/221/, 财经, ——, http://www.jlufe.edu.cn, 本科,——
645,吉林体育学院, 吉林,http://college.gaokao.com/school/222/, 体育, 吉林省教育厅, www.jlty.com.cn, 本科,——
646,吉林艺术学院, 吉林,http://college.gaokao.com/school/223/, 艺术, 吉林省教育厅, www.jlart.edu.cn, 本科,——
647,黑龙江大学, 黑龙江,http://college.gaokao.com/school/224/, 综合, 黑龙江省教育厅, www.hlju.edu.cn, 本科,——
648,燕山大学, 河北,http://college.gaokao.com/school/225/, 工科, 河北省教育厅, ——, 本科,——
649,黑龙江科技大, 黑龙江,http://college.gaokao.com/school/226/, 工科, 黑龙江省教育厅, http://www.usth.edu.cn, 本科,——
650,大庆石油学院, 黑龙江,http://college.gaokao.com/school/227/, 工科, ——, www.dqpi.edu.cn, 本科,——
651,齐齐哈尔大学, 黑龙江,http://college.gaokao.com/school/228/, 综合, 黑龙江省教育厅, www.qqhru.edu.cn, 本科,——
652,黑龙江八一农, 黑龙江,http://college.gaokao.com/school/229/, 农业, 黑龙江省教育厅, http://www.hlau.cn, 本科,——
653,黑龙江中医药, 黑龙江,http://college.gaokao.com/school/230/, 医药, 黑龙江省教育厅, www.hljucm.net, 本科,——
654,牡丹江医学院, 黑龙江,http://college.gaokao.com/school/231/, 医药, 黑龙江省教育厅, ——, 本科,——
655,哈尔滨师范大, 黑龙江,http://college.gaokao.com/school/232/, 师范, 黑龙江省教育厅, www.hrbnu.edu.cn, 本科,——
656,牡丹江师范学, 黑龙江,http://college.gaokao.com/school/233/, 师范, 黑龙江省教育厅, www.mdjnu.cn, 本科,——
657,绥化学院, 黑龙江,http://college.gaokao.com/school/234/, 综合, 黑龙江省教育厅, www.shxy.net, 本科,——
658,哈尔滨商业大, 黑龙江,http://college.gaokao.com/school/235/, 财经, 黑龙江省教育厅, www.hrbcu.edu.cn, 本科,——
659,哈尔滨体育学, 黑龙江,http://college.gaokao.com/school/236/, 体育, 黑龙江省教育厅, www.hrbipe.edu.cn, 本科,——
660,上海理工大学, 上海,http://college.gaokao.com/school/237/, 工科, 上海市教育委员会, http://www.usst.edu.cn, 本科,——
661,上海电力学院, 上海,http://college.gaokao.com/school/238/, 工科, 上海市教育委员会, www.shiep.edu.cn, 本科,——
662,上海师范大学, 上海,http://college.gaokao.com/school/240/, 师范, 上海市教育委员会, www.shnu.edu.cn, 本科,——
663,上海对外经贸, 上海,http://college.gaokao.com/school/241/, 财经, 上海市教育委员会, www.shift.edu.cn, 本科,——
664,华东政法大学, 上海,http://college.gaokao.com/school/242/, 政法, 上海市教育委员会, www.ecupl.edu.cn, 本科,——
665,上海体育学院, 上海,http://college.gaokao.com/school/243/, 体育, 上海市教育委员会, http://www.sus.edu.cn, 本科,——
666,上海音乐学院, 上海,http://college.gaokao.com/school/244/, 艺术, 上海市教育委员会, www.shcmusic.edu.cn, 本科,——
667,上海戏剧学院, 上海,http://college.gaokao.com/school/245/, 艺术, 上海市教育委员会, www.sta.edu.cn, 本科,——
668,南京工业大学, 江苏,http://college.gaokao.com/school/246/, 工科, 江苏省教育厅, ——, 本科,——
669,江苏工业学院, 江苏,http://college.gaokao.com/school/247/, 工科, ——, www., 本科,——
670,南京林业大学, 江苏,http://college.gaokao.com/school/248/, 林业, 江苏省教育厅, www.njfu.edu.cn, 本科,——
671,江苏大学, 江苏,http://college.gaokao.com/school/249/, 综合, 江苏省教育厅, www.ujs.edu.cn, 本科,——
672,盐城工学院, 江苏,http://college.gaokao.com/school/250/, 工科, 江苏省教育厅, www.ycit.edu.cn, 本科,——
673,南京医科大学, 江苏,http://college.gaokao.com/school/251/, 医药, 江苏省教育厅, www.njmu.edu.cn, 本科,——
674,徐州医学院, 江苏,http://college.gaokao.com/school/252/, 医药, 江苏省教育厅, www.xzmc.edu.cn, 本科,——
675,南京中医药大, 江苏,http://college.gaokao.com/school/253/, 医药, 江苏省教育厅, www.njutcm.edu.cn, 本科,——
676,鞍山师范学院, 辽宁,http://college.gaokao.com/school/203/, 师范, 辽宁省教育厅, www.asnc.edu.cn, 本科,——
677,大连外国语大, 辽宁,http://college.gaokao.com/school/204/, 语言, 辽宁省教育厅, www.dlufl.edu.cn, 本科,——
678,东北财经大学, 辽宁,http://college.gaokao.com/school/205/, 财经, 辽宁省教育厅, http://www.dufe.edu.cn, 本科,——
679,中国刑事警察, 辽宁,http://college.gaokao.com/school/206/, 政法, 公安部, www.ccpc.edu.cn, 本科,——
680,沈阳体育学院, 辽宁,http://college.gaokao.com/school/207/, 体育, 辽宁省教育厅, www.syty.edu.cn, 本科,——
681,沈阳音乐学院, 辽宁,http://college.gaokao.com/school/208/, 艺术, 辽宁省教育厅, www.sycm.com.cn, 本科,——
682,鲁迅美术学院, 辽宁,http://college.gaokao.com/school/209/, 艺术, 辽宁省教育厅, www.lumei.edu.cn, 本科,——
683,长春理工大学, 吉林,http://college.gaokao.com/school/210/, 工科, 吉林省教育厅, www.cust.edu.cn, 本科,——
684,东北电力大学, 吉林,http://college.gaokao.com/school/211/, 工科, 吉林省教育厅, http://www.nedu.edu.cn/, 本科,——
685,长春工业大学, 吉林,http://college.gaokao.com/school/212/, 工科, 吉林省教育厅, http://www.ccut.edu.cn, 本科,——
686,吉林建筑大学, 吉林,http://college.gaokao.com/school/213/, 工科, 吉林省教育厅, http://www.jlju.edu.cn, 本科,——
687,吉林化工学院, 吉林,http://college.gaokao.com/school/214/, 工科, 吉林省教育厅, www.jlict.edu.cn, 本科,——
688,吉林农业大学, 吉林,http://college.gaokao.com/school/215/, 农业, 吉林省教育厅, http://www.jlau.edu.cn, 本科,——
689,通化师范学院, 吉林,http://college.gaokao.com/school/216/, 师范, 吉林省教育厅, www.thnu.edu.cn, 本科,——
690,吉林师范大学, 吉林,http://college.gaokao.com/school/217/, 师范, 吉林省教育厅, http://www.jlnu.edu.cn, 本科,——
691,吉林工程技术, 吉林,http://college.gaokao.com/school/218/, 师范, 吉林省教育厅, www.jltiet.net, 本科,——
692,长春师范大学, 吉林,http://college.gaokao.com/school/219/, 师范, 吉林省教育厅, www.cncnc.edu.cn, 本科,——
693,白城师范学院, 吉林,http://college.gaokao.com/school/220/, 师范, 吉林省教育厅, www.bcsfxy.com, 本科,——
694,长春税务学院, 吉林,http://college.gaokao.com/school/221/, 财经, ——, http://www.jlufe.edu.cn, 本科,——
695,吉林体育学院, 吉林,http://college.gaokao.com/school/222/, 体育, 吉林省教育厅, www.jlty.com.cn, 本科,——
696,吉林艺术学院, 吉林,http://college.gaokao.com/school/223/, 艺术, 吉林省教育厅, www.jlart.edu.cn, 本科,——
697,黑龙江大学, 黑龙江,http://college.gaokao.com/school/224/, 综合, 黑龙江省教育厅, www.hlju.edu.cn, 本科,——
698,燕山大学, 河北,http://college.gaokao.com/school/225/, 工科, 河北省教育厅, ——, 本科,——
699,黑龙江科技大, 黑龙江,http://college.gaokao.com/school/226/, 工科, 黑龙江省教育厅, http://www.usth.edu.cn, 本科,——
700,大庆石油学院, 黑龙江,http://college.gaokao.com/school/227/, 工科, ——, www.dqpi.edu.cn, 本科,——
701,齐齐哈尔大学, 黑龙江,http://college.gaokao.com/school/228/, 综合, 黑龙江省教育厅, www.qqhru.edu.cn, 本科,——
702,黑龙江八一农, 黑龙江,http://college.gaokao.com/school/229/, 农业, 黑龙江省教育厅, http://www.hlau.cn, 本科,——
703,黑龙江中医药, 黑龙江,http://college.gaokao.com/school/230/, 医药, 黑龙江省教育厅, www.hljucm.net, 本科,——
704,牡丹江医学院, 黑龙江,http://college.gaokao.com/school/231/, 医药, 黑龙江省教育厅, ——, 本科,——
705,哈尔滨师范大, 黑龙江,http://college.gaokao.com/school/232/, 师范, 黑龙江省教育厅, www.hrbnu.edu.cn, 本科,——
706,牡丹江师范学, 黑龙江,http://college.gaokao.com/school/233/, 师范, 黑龙江省教育厅, www.mdjnu.cn, 本科,——
707,绥化学院, 黑龙江,http://college.gaokao.com/school/234/, 综合, 黑龙江省教育厅, www.shxy.net, 本科,——
708,哈尔滨商业大, 黑龙江,http://college.gaokao.com/school/235/, 财经, 黑龙江省教育厅, www.hrbcu.edu.cn, 本科,——
709,哈尔滨体育学, 黑龙江,http://college.gaokao.com/school/236/, 体育, 黑龙江省教育厅, www.hrbipe.edu.cn, 本科,——
710,上海理工大学, 上海,http://college.gaokao.com/school/237/, 工科, 上海市教育委员会, http://www.usst.edu.cn, 本科,——
711,上海电力学院, 上海,http://college.gaokao.com/school/238/, 工科, 上海市教育委员会, www.shiep.edu.cn, 本科,——
712,上海师范大学, 上海,http://college.gaokao.com/school/240/, 师范, 上海市教育委员会, www.shnu.edu.cn, 本科,——
713,上海对外经贸, 上海,http://college.gaokao.com/school/241/, 财经, 上海市教育委员会, www.shift.edu.cn, 本科,——
714,华东政法大学, 上海,http://college.gaokao.com/school/242/, 政法, 上海市教育委员会, www.ecupl.edu.cn, 本科,——
715,上海体育学院, 上海,http://college.gaokao.com/school/243/, 体育, 上海市教育委员会, http://www.sus.edu.cn, 本科,——
716,上海音乐学院, 上海,http://college.gaokao.com/school/244/, 艺术, 上海市教育委员会, www.shcmusic.edu.cn, 本科,——
717,上海戏剧学院, 上海,http://college.gaokao.com/school/245/, 艺术, 上海市教育委员会, www.sta.edu.cn, 本科,——
718,南京工业大学, 江苏,http://college.gaokao.com/school/246/, 工科, 江苏省教育厅, ——, 本科,——
719,江苏工业学院, 江苏,http://college.gaokao.com/school/247/, 工科, ——, www., 本科,——
720,南京林业大学, 江苏,http://college.gaokao.com/school/248/, 林业, 江苏省教育厅, www.njfu.edu.cn, 本科,——
721,江苏大学, 江苏,http://college.gaokao.com/school/249/, 综合, 江苏省教育厅, www.ujs.edu.cn, 本科,——
722,盐城工学院, 江苏,http://college.gaokao.com/school/250/, 工科, 江苏省教育厅, www.ycit.edu.cn, 本科,——
723,南京医科大学, 江苏,http://college.gaokao.com/school/251/, 医药, 江苏省教育厅, www.njmu.edu.cn, 本科,——
724,徐州医学院, 江苏,http://college.gaokao.com/school/252/, 医药, 江苏省教育厅, www.xzmc.edu.cn, 本科,——
725,南京中医药大, 江苏,http://college.gaokao.com/school/253/, 医药, 江苏省教育厅, www.njutcm.edu.cn, 本科,——
