,sname,location,url,type,membership,website,nature
1634,长春信息技术, ------,http://college.gaokao.com/school/1592/, 工科, 吉林省教育厅, www.citpc.net, 高职专科
1635,哈尔滨现代公, 黑龙江,http://college.gaokao.com/school/1593/, 综合, 黑龙江省教育厅, www.hrbmcc.com, 高职专科
1636,哈尔滨应用职, 黑龙江,http://college.gaokao.com/school/1594/, 工科, 黑龙江省教育厅, www.hyyzy.com, 高职专科
1637,上海新侨职业, 上海,http://college.gaokao.com/school/1595/, 综合, 上海市教育委员会, www.xq.sh.cn, 高职专科
1638,上海东海职业, 上海,http://college.gaokao.com/school/1596/, 综合, 上海市教育委员会, http://www.esu.edu.cn, 高职专科
1639,上海立达职业, 上海,http://college.gaokao.com/school/1597/, 综合, 上海市教育委员会, ——, 高职专科
1640,上海民远职业, 上海,http://college.gaokao.com/school/1598/, 工科, 上海市教育委员会, www.min, 高职专科
1641,上海欧华职业, 上海,http://college.gaokao.com/school/1599/, 综合, 上海市教育委员会, www.shouhua.net.cn, 高职专科
1642,上海邦德职业, 上海,http://college.gaokao.com/school/1600/, 综合, 上海市教育委员会, www.shbangde.com, 高职专科
1643,上海震旦职业, 上海,http://college.gaokao.com/school/1601/, 财经, 上海市教育委员会, www.aurora, 高职专科
1644,上海中侨职业, 上海,http://college.gaokao.com/school/1602/, 综合, 上海市教育委员会, www.shzq.edu.cn, 高职专科
1645,上海中华职业, 上海,http://college.gaokao.com/school/1603/, 工科, 上海市教育委员会, www.zhonghuacollege.com, 高职专科
1646,苏州港大思培, 江苏,http://college.gaokao.com/school/1604/, 综合, 江苏省教育厅, www.hkuspace.edu.cn, 高职专科
1647,应天职业技术, ------,http://college.gaokao.com/school/1605/, 工科, 江苏省教育厅, www.ytc.edu.cn, 高职专科
1648,南京视觉艺术, ------,http://college.gaokao.com/school/1606/, 艺术, 江苏省教育厅, www.niva.cn, 高职专科
1649,建东职业技术, ------,http://college.gaokao.com/school/1607/, 工科, ——, www.czjdu.com, 高职专科
1650,江海职业技术, ------,http://college.gaokao.com/school/1608/, 工科, 江苏省教育厅, www.jhu.cn, 高职专科
1651,广东科学技术, 广东,http://college.gaokao.com/school/1533/, 工科, 广东省教育厅, www.gdit.edu.cn, 高职专科
1652,大庆医学高等, 黑龙江,http://college.gaokao.com/school/1535/, 医药, 黑龙江省教育厅, http://dqyz.petrodaqing.com/, 高职专科
1653,安徽城市管理, 安徽,http://college.gaokao.com/school/1539/, 财经, 安徽省教育厅, www.cmoc.cn, 高职专科
1654,闽北职业技术, 福建,http://college.gaokao.com/school/1540/, 综合, 福建省教育厅, www.mbu.cn, 高职专科
1655,闽江师范高等, 福建,http://college.gaokao.com/school/1541/, 师范, ——, www.fzjyxy.com, 高职专科
1656,广东文艺职业, 广东,http://college.gaokao.com/school/1546/, 艺术, 广东省教育厅, www.gdla.edu.cn, 高职专科
1657,广东工程职业, 广东,http://college.gaokao.com/school/1547/, 工科, 广东省教育厅, www.gpc.net.cn, 高职专科
1658,广西警官高等, 广西,http://college.gaokao.com/school/1548/, 政法, 广西壮族自治区教育厅, www.gagx.com.cn, 高职专科
1659,北京经济管理, 北京,http://college.gaokao.com/school/1553/, 财经, 北京市教育委员会, http://www.biem.edu.cn, 高职专科
1660,北京政法职业, 北京,http://college.gaokao.com/school/1554/, 政法, 北京市教育委员会, www.bmcpl.cn, 高职专科
1661,辽宁商贸职业, 辽宁,http://college.gaokao.com/school/1556/, 财经, 辽宁省教育厅, www.lnsmzy.edu.cn, 高职专科
1662,黑龙江生态工, 黑龙江,http://college.gaokao.com/school/1562/, 林业, 黑龙江省教育厅, www.hfmc.net, 高职专科
1663,山东电力高等, 山东,http://college.gaokao.com/school/1564/, 工科, 山东省教育厅, www.sepc.edu.cn, 高职专科
1664,广东行政职业, 广东,http://college.gaokao.com/school/1568/, 综合, 广东省教育厅, www.gdxzzy.cn, 高职专科
1665,重庆民生职业, 重庆,http://college.gaokao.com/school/1572/, 综合, 重庆市教育委员会, www.cqms.edu.cn, 高职专科
1666,北京锡华国际, 北京,http://college.gaokao.com/school/1573/, 综合, ——, http://www.bjxhgjmy.net, 高职专科
1667,石家庄联合技, 河北,http://college.gaokao.com/school/1574/, 工科, ——, ——, 高职专科
1668,保定科技职业, ------,http://college.gaokao.com/school/1575/, 工科, ——, ——, 高职专科
1669,石家庄外事职, 河北,http://college.gaokao.com/school/1576/, 综合, 河北省教育厅, ——, 高职专科
1670,石家庄工商职, 河北,http://college.gaokao.com/school/1577/, 财经, 河北省教育厅, http://www.sjzgszyxy.edu.cn, 高职专科
1671,山西华澳商贸, 山西,http://college.gaokao.com/school/1578/, 财经, 山西省教育厅, www.huaao.sx.cn, 高职专科
1672,山西同文外语, 山西,http://college.gaokao.com/school/1579/, 语言, 山西省教育厅, www.sxtwedu.com, 高职专科
1673,山西老区职业, 山西,http://college.gaokao.com/school/1580/, 综合, ——, http://sxlqzy.cn/, 高职专科
1674,山西信息职业, 山西,http://college.gaokao.com/school/1581/, 工科, 山西省教育厅, www.vcit.cn, 高职专科
1675,山西工商职业, 山西,http://college.gaokao.com/school/1582/, 财经, ——, www.sxtbu.net, 高职专科
1676,内蒙古丰州职, 内蒙古,http://college.gaokao.com/school/1583/, 工科, 内蒙古自治区教育厅, http://www.nmzsxy.comhttp://www.nmgfzzyxy.com, 高职专科
1677,内蒙古经贸外, 内蒙古,http://college.gaokao.com/school/1584/, 语言, 内蒙古自治区教育厅, www.nmgjwy.com, 高职专科
1678,赤峰职业技术, ------,http://college.gaokao.com/school/1585/, 综合, 内蒙古自治区教育厅, www.cfzyjsxy.com, 高职专科
1679,内蒙古北方职, 内蒙古,http://college.gaokao.com/school/1586/, 综合, 内蒙古自治区教育厅, www.nmbfxy.com, 高职专科
1680,内蒙古科技职, 内蒙古,http://college.gaokao.com/school/1587/, 工科, 内蒙古自治区教育厅, http://www.imtvc.cnhttp://www.imtvc.edu.cn, 高职专科
1681,大连翻译职业, ------,http://college.gaokao.com/school/1588/, 语言, 辽宁省教育厅, www.dltcedu.org, 高职专科
1682,辽宁美术职业, 辽宁,http://college.gaokao.com/school/1589/, 艺术, 辽宁省教育厅, http://www.fzcollege.org, 高职专科
1683,锦州商务职业, ------,http://college.gaokao.com/school/1590/, 财经, ——, ——, 高职专科
1684,长春信息技术, ------,http://college.gaokao.com/school/1592/, 工科, 吉林省教育厅, www.citpc.net, 高职专科
1685,哈尔滨现代公, 黑龙江,http://college.gaokao.com/school/1593/, 综合, 黑龙江省教育厅, www.hrbmcc.com, 高职专科
1686,哈尔滨应用职, 黑龙江,http://college.gaokao.com/school/1594/, 工科, 黑龙江省教育厅, www.hyyzy.com, 高职专科
1687,上海新侨职业, 上海,http://college.gaokao.com/school/1595/, 综合, 上海市教育委员会, www.xq.sh.cn, 高职专科
1688,上海东海职业, 上海,http://college.gaokao.com/school/1596/, 综合, 上海市教育委员会, http://www.esu.edu.cn, 高职专科
1689,上海立达职业, 上海,http://college.gaokao.com/school/1597/, 综合, 上海市教育委员会, ——, 高职专科
1690,上海民远职业, 上海,http://college.gaokao.com/school/1598/, 工科, 上海市教育委员会, www.min, 高职专科
1691,上海欧华职业, 上海,http://college.gaokao.com/school/1599/, 综合, 上海市教育委员会, www.shouhua.net.cn, 高职专科
1692,上海邦德职业, 上海,http://college.gaokao.com/school/1600/, 综合, 上海市教育委员会, www.shbangde.com, 高职专科
1693,上海震旦职业, 上海,http://college.gaokao.com/school/1601/, 财经, 上海市教育委员会, www.aurora, 高职专科
1694,上海中侨职业, 上海,http://college.gaokao.com/school/1602/, 综合, 上海市教育委员会, www.shzq.edu.cn, 高职专科
1695,上海中华职业, 上海,http://college.gaokao.com/school/1603/, 工科, 上海市教育委员会, www.zhonghuacollege.com, 高职专科
1696,苏州港大思培, 江苏,http://college.gaokao.com/school/1604/, 综合, 江苏省教育厅, www.hkuspace.edu.cn, 高职专科
1697,应天职业技术, ------,http://college.gaokao.com/school/1605/, 工科, 江苏省教育厅, www.ytc.edu.cn, 高职专科
1698,南京视觉艺术, ------,http://college.gaokao.com/school/1606/, 艺术, 江苏省教育厅, www.niva.cn, 高职专科
1699,建东职业技术, ------,http://college.gaokao.com/school/1607/, 工科, ——, www.czjdu.com, 高职专科
1700,江海职业技术, ------,http://college.gaokao.com/school/1608/, 工科, 江苏省教育厅, www.jhu.cn, 高职专科
1701,昆山登云科技, ------,http://college.gaokao.com/school/1609/, 工科, 江苏省教育厅, http://www.ksdyc.com/, 高职专科
1702,江南影视艺术, ------,http://college.gaokao.com/school/1610/, 艺术, 江苏省教育厅, www.jnys.cn, 高职专科
1703,苏州托普信息, 江苏,http://college.gaokao.com/school/1611/, 工科, 江苏省教育厅, www.szetop.com, 高职专科
1704,太湖创意职业, ------,http://college.gaokao.com/school/1612/, 工科, 江苏省教育厅, www.thcyzy.org, 高职专科
1705,金山职业技术, ------,http://college.gaokao.com/school/1613/, 工科, 江苏省教育厅, www.jinshan, 高职专科
1706,杭州万向职业, ------,http://college.gaokao.com/school/1614/, 综合, 浙江省教育厅, ——, 高职专科
1707,浙江长征职业, 浙江,http://college.gaokao.com/school/1615/, 综合, 浙江省教育厅, www.zjczxy.cn, 高职专科
1708,嘉兴南洋职业, ------,http://college.gaokao.com/school/1616/, 工科, 浙江省教育厅, ——, 高职专科
1709,浙江广厦建设, 浙江,http://college.gaokao.com/school/1617/, 工科, 浙江省教育厅, www.guangshaxy.com, 高职专科
1710,安徽绿海商务, 安徽,http://college.gaokao.com/school/1618/, 综合, ——, www.lhub.cn, 高职专科
1711,合肥共达职业, ------,http://college.gaokao.com/school/1619/, ------, ——, http://gdxy.hfut.edu.cn, 高职专科
1712,蚌埠经济技术, ------,http://college.gaokao.com/school/1620/, 财经, 安徽省教育厅, www.bjy.ah.cn, 高职专科
1713,民办合肥财经, ------,http://college.gaokao.com/school/1621/, ------, ——, www.hffe.cn, 高职专科
1714,安徽涉外经济, 安徽,http://college.gaokao.com/school/1622/, 财经, 安徽省教育厅, www.ahaec, 高职专科
1715,武夷山职业学, ------,http://college.gaokao.com/school/1623/, ------, ——, www.wyszyxy.com, 高职专科
1716,福州黎明职业, 福建,http://college.gaokao.com/school/1625/, 工科, 福建省教育厅, www.fzlmxy.cn, 高职专科
1717,厦门兴才职业, 福建,http://college.gaokao.com/school/1626/, 综合, 福建省教育厅, www.xmxc.com, 高职专科
1718,福州软件职业, 福建,http://college.gaokao.com/school/1627/, 工科, 福建省教育厅, www.fzrjxy.com, 高职专科
1719,泉州理工职业, ------,http://college.gaokao.com/school/1628/, 综合, 福建省教育厅, www.qzit.edu.cn, 高职专科
1720,福州外语外贸, 福建,http://college.gaokao.com/school/1629/, 财经, ——, www.fzfu.com, 高职专科
1721,漳州吉马印刷, ------,http://college.gaokao.com/school/1630/, ------, ——, ——, 高职专科
1722,漳州天福茶职, ------,http://college.gaokao.com/school/1631/, ------, ——, www.tftc.edu.cn, 高职专科
1723,厦门东海职业, 福建,http://college.gaokao.com/school/1632/, 工科, ——, www.xmdh.com, 高职专科
1724,厦门南洋职业, 福建,http://college.gaokao.com/school/1633/, 综合, ——, www.ny2000.com, 高职专科
1725,厦门软件职业, 福建,http://college.gaokao.com/school/1634/, 工科, 福建省教育厅, www.xmist.edu.cn, 高职专科
1726,福州科技职业, 福建,http://college.gaokao.com/school/1635/, 综合, 福建省教育厅, http://www.fzstc.com, 高职专科
1727,福州海峡职业, 福建,http://college.gaokao.com/school/1636/, 财经, 福建省教育厅, www.hxcollege.com, 高职专科
1728,江西渝州科技, 江西,http://college.gaokao.com/school/1637/, 工科, 江西省教育厅, www.ygxy.com, 高职专科
1729,江西科技职业, 江西,http://college.gaokao.com/school/1638/, 综合, 江西省教育厅, www.jxkeda.com, 高职专科
1730,赣西科技职业, ------,http://college.gaokao.com/school/1639/, 综合, 江西省教育厅, www.ganxidx.com, 高职专科
1731,江西城市职业, 江西,http://college.gaokao.com/school/1640/, 综合, 江西省教育厅, www.jxcsedu.com, 高职专科
1732,山东外国语职, 山东,http://college.gaokao.com/school/1641/, 语言, 山东省教育厅, www.sdflc.com, 高职专科
1733,潍坊工商职业, ------,http://college.gaokao.com/school/1642/, 财经, 山东省教育厅, www.wfgsxy.com, 高职专科
1734,枣庄科技职业, ------,http://college.gaokao.com/school/1643/, 工科, 山东省教育厅, http://www.zzkjxy.com, 高职专科
1735,山东凯文科技, 山东,http://college.gaokao.com/school/1644/, 工科, 山东省教育厅, www.sdkevin.cn, 高职专科
1736,山东现代职业, 山东,http://college.gaokao.com/school/1645/, 综合, 山东省教育厅, www.uxd.com.cn, 高职专科
1737,青岛黄海职业, 山东,http://college.gaokao.com/school/1646/, 综合, ——, http://www.huanghaicollege.com, 高职专科
1738,山东华宇职业, 山东,http://college.gaokao.com/school/1647/, 工科, 山东省教育厅, www.sdhyxy.com, 高职专科
1739,山东协和职业, 山东,http://college.gaokao.com/school/1648/, 医药, ——, www.sdxiehe.edu.cn, 高职专科
1740,山东外事翻译, 山东,http://college.gaokao.com/school/1649/, 综合, 山东省教育厅, www.wsfy.cn, 高职专科
1741,山东杏林科技, 山东,http://college.gaokao.com/school/1650/, 综合, 山东省教育厅, www.sdxlxy.com, 高职专科
1742,郑州交通职业, 河南,http://college.gaokao.com/school/1651/, 工科, 河南省教育厅, www.zjtu.edu.cn, 高职专科
1743,郑州电子信息, 河南,http://college.gaokao.com/school/1652/, 工科, 河南省教育厅, www.zyfb.com, 高职专科
1744,嵩山少林武术, ------,http://college.gaokao.com/school/1653/, 体育, 河南省教育厅, www.shaolinkungfu.edu.cn, 高职专科
1745,郑州电力职业, 河南,http://college.gaokao.com/school/1654/, 工科, 河南省教育厅, http://www.zzdl.com, 高职专科
1746,商丘科技职业, ------,http://college.gaokao.com/school/1655/, 工科, ——, ——, 高职专科
1747,武汉工贸职业, 湖北,http://college.gaokao.com/school/1656/, 工科, 湖北省教育厅, http://whitvc.zsxx.e21.edu.cn, 高职专科
1748,黄冈科技职业, ------,http://college.gaokao.com/school/1657/, 工科, 湖北省教育厅, www.hbhgkj.com, 高职专科
1749,武汉语言文化, 湖北,http://college.gaokao.com/school/1658/, 工科, 湖北省教育厅, www.wlci.com.cn, 高职专科
1750,湖北科技职业, 湖北,http://college.gaokao.com/school/1659/, 工科, ——, www.hubstc.com.cn, 高职专科
1751,内蒙古丰州职, 内蒙古,http://college.gaokao.com/school/1583/, 工科, 内蒙古自治区教育厅, http://www.nmzsxy.comhttp://www.nmgfzzyxy.com, 高职专科
1752,内蒙古经贸外, 内蒙古,http://college.gaokao.com/school/1584/, 语言, 内蒙古自治区教育厅, www.nmgjwy.com, 高职专科
1753,赤峰职业技术, ------,http://college.gaokao.com/school/1585/, 综合, 内蒙古自治区教育厅, www.cfzyjsxy.com, 高职专科
1754,内蒙古北方职, 内蒙古,http://college.gaokao.com/school/1586/, 综合, 内蒙古自治区教育厅, www.nmbfxy.com, 高职专科
1755,内蒙古科技职, 内蒙古,http://college.gaokao.com/school/1587/, 工科, 内蒙古自治区教育厅, http://www.imtvc.cnhttp://www.imtvc.edu.cn, 高职专科
1756,大连翻译职业, ------,http://college.gaokao.com/school/1588/, 语言, 辽宁省教育厅, www.dltcedu.org, 高职专科
1757,辽宁美术职业, 辽宁,http://college.gaokao.com/school/1589/, 艺术, 辽宁省教育厅, http://www.fzcollege.org, 高职专科
1758,锦州商务职业, ------,http://college.gaokao.com/school/1590/, 财经, ——, ——, 高职专科
1759,长春信息技术, ------,http://college.gaokao.com/school/1592/, 工科, 吉林省教育厅, www.citpc.net, 高职专科
1760,哈尔滨现代公, 黑龙江,http://college.gaokao.com/school/1593/, 综合, 黑龙江省教育厅, www.hrbmcc.com, 高职专科
